"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Follows,Comments,Saves
18456395431116957,17841403237713917,telagabagus,"TELAGA BAGUS","Teman sejati cendrung bersikap kasar namun pada dasarnya tujuannya adalah untuk kebaikan❤️

Rahajeng Rahina Galungan Lan Kuningan Semeton.
PROMO SPECIAL ADA DI @purapura.ponsel & @telagabagus 

Pura Pura Ponsel : Ada bazzar buah premium diskon 50% dan dapat voucher kupon yang berhadiah 1 ekor celeng, dan bisa di pakai untuk potongan harga handphone second & service

Telaga Bagus : setiap pembelanjaan minimal 250K dapatkan free 1 item bebas pilih (ada kemeja, udeng, kebaya,kamben ""untuk anak & dewasa ) & setiap pembelanjaan minimal 150K berhak tebus murah seharga 50K (kamben anak cewe/cowo, kebaya anak)

By : @arthadashing_ 

#telagabagus #arthadashing #purapuraponsel #galungankuningan",160,"06/11/2026 04:04",https://www.instagram.com/reel/DZcUz-sKO3I/,"IG reel",,Lifetime,57804,,872,23,,2,0
17855525322685459,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","GEBYAR BUAH PREMIUM TELAH HADIR! 🎉

Menyambut Hari Raya Galungan & Kuningan, Pura Pura Ponsel mau bagi-bagi rezeki nomplok buat Semeton Sareng Sami! 🎉
Nggak cuma buahnya aja yang premium dengan harga super terjangkau, tapi bonusnya ini yang bikin geleng-geleng kepala! Kapan lagi beli buah premium bisa bawa pulang CELENG? 😂
Jangan lewatkan kesempatan spesial ini, karena setiap pembelian berkesempatan mendapatkan:

🐖 1 EKOR BABI (CELENG)
🎁 Voucher Diskon Belanja Service

Promo terbatas dan kesempatan tidak datang dua kali! Segera kunjungi kami, pilih buah premium favorit Anda, dan raih hadiah menariknya.
Jangan sampai ketinggalan, segera ikutan sekarang juga! 💖
Langsung serbu outlet terdekat atau hubungi kami via info di bawah👇🏻

Stop galau, saatnya ganti gadget baru tanpa ribet dan untung maksimal!
10 ribu ulasan bintang 5 di Google Maps!
Kunjungi Toko Kami Sekarang!

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",0,"06/10/2026 05:47",https://www.instagram.com/p/DZZ-jfxEzwC/,"IG carousel",,Lifetime,14698,5137,64,13,2,2,2
18103557743083441,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Ketika kita ingin menjadi tumbuh yang lebih dari kita sendiri, maka kita harus break the limit!🔥

Hari pertama belajar nyoki langsung dapet asupan motivasi luar biasa dan doa bersama untuk Indonesia Merdeka! Tetap semangat, jaga kesehatan, dan selalu kondusif di lapangan ya, Pak😇

Stop galau, saatnya ganti gadget baru tanpa ribet dan untung maksimal!
10 ribu ulasan bintang 5 di Google Maps!
Kunjungi Toko Kami Sekarang!

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",69,"06/09/2026 02:11",https://www.instagram.com/reel/DZXA-4iDESe/,"IG reel",,Lifetime,13414,8717,104,1,0,4,1
17892167142519874,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Seneng banget kemarin bisa berbagi kebahagiaan lewat semangkok bakso hangat buat temen-temen yang melintas di depan store Pura Pura Ponsel Monang Maning. Dari anak bola, warga lokal, sampe yang lagi lewat semua kebagian!

Matur suksma buat antusias nya yang luar biasa! Tetep pantengin terus media sosial kita ya, biar ga ketinggalan aksi seru dan promo menarik berikutnya! 🔥

Stop galau, saatnya ganti gadget baru tanpa ribet dan untung maksimal!
10 ribu ulasan bintang 5 di Google Maps!
Kunjungi Toko Kami Sekarang!

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",49,"06/09/2026 00:01",https://www.instagram.com/reel/DZWyL6HDAWv/,"IG reel",,Lifetime,11686,7244,139,4,1,6,1
18427129270122366,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Refleksnya boleh juga, tapi refleks kamu buat ganti HP baru udah siap belum? 😂 Yuk, langsung upgrade gadget kamu di Pura Pura Ponsel sekarang!
Melayani cash & kredit, hubungi admin via bio ya! 🤗

Stop galau, saatnya ganti gadget baru tanpa ribet dan untung maksimal!
10 ribu ulasan bintang 5 di Google Maps!
Kunjungi Toko Kami Sekarang!

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",10,"06/08/2026 18:01",https://www.instagram.com/reel/DZWI9Q3CaDL/,"IG reel",,Lifetime,16202,8847,50,2,0,0,2
18098351780164837,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Hubungan yang dipaksakan tidak akan pernah berjalan searah. Kadang, melepaskan adalah cara terbaik untuk menghargai diri sendiri dan melihat siapa yang benar-benar tulus berjuang dari awal. Biarkan waktu yang menjawab semuanya. 💔✨

Stop galau, saatnya ganti gadget baru tanpa ribet dan untung maksimal!
10 ribu ulasan bintang 5 di Google Maps!
Kunjungi Toko Kami Sekarang!

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",84,"06/08/2026 03:02",https://www.instagram.com/reel/DZUh9foDaX8/,"IG reel",,Lifetime,35089,23458,327,12,2,12,12
18081535754556472,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Eh bentar kak, jangan sedih dulu! Coba tonton videonya sampai akhir, dijamin air matanya berubah jadi pengen beli HP baru! 😂 Lumayan promonya lagi deras nih!

Stop galau, saatnya ganti gadget baru tanpa ribet dan untung maksimal!
10 ribu ulasan bintang 5 di Google Maps!
Kunjungi Toko Kami Sekarang!

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",17,"06/08/2026 01:09",https://www.instagram.com/reel/DZUVLEDjYA_/,"IG reel",,Lifetime,138088,71010,1050,10,0,27,21
18414331939182156,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","XIAOMI 17T SERIES udah resmi mendarat di Pura Pura Ponsel! 🤩

Siapa nih yang dari kemarin nanyain terus kapan flagship terbaru Xiaomi masuk store? BONUS-nya itu lho yang bikin gak masuk akal yukk buruan serbu kestore sekarang😱

Stop galau, saatnya ganti gadget baru tanpa ribet dan untung maksimal!
10 ribu ulasan bintang 5 di Google Maps!
Kunjungi Toko Kami Sekarang!

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",0,"06/07/2026 04:48",https://www.instagram.com/p/DZSJbEAk_jk/,"IG carousel",,Lifetime,15849,6641,26,9,0,2,1
18115885415506198,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Kirain beneran makan kardus karena bokek, eh ternyata... emang dasarnya doyan ngemil donat aja! 🤫😂

Stop galau, saatnya ganti gadget baru tanpa ribet dan untung maksimal!
10 ribu ulasan bintang 5 di Google Maps!
Kunjungi Toko Kami Sekarang!

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",11,"06/07/2026 00:01",https://www.instagram.com/reel/DZRomGhDPDm/,"IG reel",,Lifetime,11409,6878,36,3,0,0,0
18539711503072862,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Ujian hidup emang ada-ada aja pas sholat jamaah. Biar hidupmu bebas ujian HP lemot atau memori penuh, langsung ganti HP baru di Pura Pura Ponsel, tempatnya HP murah dan bergaransi🤗 

Stop galau, saatnya ganti gadget baru tanpa ribet dan untung maksimal!
10 ribu ulasan bintang 5 di Google Maps!
Kunjungi Toko Kami Sekarang!

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",11,"06/06/2026 18:01",https://www.instagram.com/reel/DZQ_YWdnIcY/,"IG reel",,Lifetime,1428369,1270256,15425,6167,259,74,339
18101652553866271,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Niatnya mau silaturahmi, malah berujung mau diakhiri. Daripada nyawa HP-mu yang berakhir karena dibanting pas ketahuan, mending langsung upgrade atau servis di Pura Pura Ponsel. Proses cepat, harga bersahabat, aman dari amukan pacar orang😂

Stop galau, saatnya ganti gadget baru tanpa ribet dan untung maksimal!
10 ribu ulasan bintang 5 di Google Maps!
Kunjungi Toko Kami Sekarang!

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",9,"06/06/2026 03:02",https://www.instagram.com/reel/DZPYctiAnYo/,"IG reel",,Lifetime,7749,4505,81,3,0,0,2
17971747793903349,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Si penyu aja kerjanya cuma berenang santai di Bali, lah kita kerja terus sampai lupa hari libur. Daripada stres mikirin kerjaan, mending self-reward belikan diri sendiri HP baru biar makin semangat kerjanya😂
Yuk, langsung mampir ke Pura Pura Ponsel buat dapetin gadget impianmu! Banyak promo menarik dan cicilan ringan yang gak bikin kantong stres🤩

Stop galau, saatnya ganti gadget baru tanpa ribet dan untung maksimal!
10 ribu ulasan bintang 5 di Google Maps!
Kunjungi Toko Kami Sekarang!

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",10,"06/05/2026 21:26",https://www.instagram.com/reel/DZOx92sTx64/,"IG reel",,Lifetime,9440,5447,60,1,0,2,1
18122974021725539,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Otak udah mau meledak cuma gara-gara mikirin hitungan? 🤣
Daripada ikutan pusing, mending checkout HP impianmu di sini. Mumpung lagi banyak promo diskon gede-gedean, jangan sampai kehabisan!🛒 

Stop galau, saatnya ganti gadget baru tanpa ribet dan untung maksimal!
10 ribu ulasan bintang 5 di Google Maps!
Kunjungi Toko Kami Sekarang!

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",25,"06/05/2026 18:02",https://www.instagram.com/reel/DZOarEsjT-M/,"IG reel",,Lifetime,17116,9490,92,2,0,4,1
18378368578203216,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","HP Mati Total Bukan Berarti Kiamat! ⚡️

Jangan buru-buru ganti baru kalau mesinnya masih bisa diselamatkan. Di Pura Pura Ponsel, kami spesialis menangani kerusakan mesin handphone:
🫣 Mati Total (Matot)
🫣 Short/Konslet
🫣 Overheat (Cepat Panas)

Dikerjakan teknisi berpengalaman dengan peralatan yang presisi. Konsultasikan dulu kerusakannya, siapa tahu cuma masalah kecil!

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",34,"06/05/2026 03:01",https://www.instagram.com/reel/DZMzmVoDCd8/,"IG reel",,Lifetime,33888,415899,117,2,3,10,0
17995468949972517,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Daripada HP kamu yang beneran diblokir atau rusak, mending langsung datang ke Pura Pura Ponsel untuk solusi ganti baru atau servis bergaransi! 🤩

Stop galau, saatnya ganti gadget baru tanpa ribet dan untung maksimal!
10 ribu ulasan bintang 5 di Google Maps!
Kunjungi Toko Kami Sekarang!

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",24,"06/04/2026 18:28",https://www.instagram.com/reel/DZL4v2uTRay/,"IG reel",,Lifetime,8743,5652,57,0,1,0,2
17949682184996649,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Kirain dapet rezeki nomplok dapet iPhone baru, ternyata zonk! 😭 Siapa nih yang punya temen modelan jahil kaya gini? Tag temen kalian yang suka nge-prank! 👇

Stop galau, saatnya ganti gadget baru tanpa ribet dan untung maksimal!
10 ribu ulasan bintang 5 di Google Maps!
Kunjungi Toko Kami Sekarang!

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",86,"06/04/2026 05:01",https://www.instagram.com/reel/DZKciG1jQe5/,"IG reel",,Lifetime,7980,4902,40,2,0,2,1
17879041347602361,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Pengen Upgrade HP Tapi Dompet Lagi ""Diet""? 😆

Jangan dipaksa nabung sampai setahun kalau ada cara yang lebih asik! Di Pura Pura Ponsel, kita punya banyak pilihan cicilan yang nggak bikin kantong bolong dan bisa pengajuan online dari rumah! 😊

🔹 Tanpa Kartu Kredit? Bisa!
🔹 Cicilan 0%? Ada!
🔹 FREE 2x cicilan? Bisa!
🔹 DP 0 Rupiah? Cek syaratnya yuk!

Bestie bisa KREDIT dengan berbagai pilihan finance :
🎁 Indodana
🎁 Home Credit
🎁 Akulaku
🎁 Kredivo
🎁 Samsung Finance+
🎁 Gopaylater
🎁 Spaylater limit X-tra
🎁 Spectra
🎁 Yessskredit

Cukup dengan KTP saja. Yuk cek ke toko sekarang 🥳

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",59,"06/04/2026 03:01",https://www.instagram.com/reel/DZKOt64DENZ/,"IG reel",,Lifetime,40988,436090,102,0,2,2,1
18357340954300734,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Daripada mikirin butterfly era yang ga kunjung tiba, mending fokus jagain parkiran ama gendong temen. Lebih nyata indahnya! 😂🦋

Stop galau, saatnya ganti gadget baru tanpa ribet dan untung maksimal!
10 ribu ulasan bintang 5 di Google Maps!
Kunjungi Toko Kami Sekarang!

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",9,"06/03/2026 18:01",https://www.instagram.com/reel/DZJQ8SjDWPk/,"IG reel",,Lifetime,11282,6812,61,3,0,2,1
18034496522802878,17841403237713917,telagabagus,"TELAGA BAGUS","Penampilan kadang menjadi penentu seperti apa gambaran perilaku kita, namun itu tidak semuanya bisa di pastikan sebuah kebenaran😱

SPECIAL GALUNGAN BANYAK PROMO DI @telagabagus & @purapura.ponsel 

Apalgi tunjukin SS konten ini auto dapet dikon tambahan guys🔥

By : @arthadashing_ 

#telagabagus #purapuraponsel #arthadashing",83,"06/03/2026 07:09",https://www.instagram.com/reel/DZIF-ntKscl/,"IG reel",,Lifetime,61796,,467,1,,0,0
17965463727118840,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","HANDPHONEMU KE BLOCKIR ? TUKAR TAMBAH AJA ‼️

Bestie mau ganti Handphone tapi kasihan Handphone lama tidak terpakai ? Tukar Tambah saja di Pura Pura Ponsel 🤩

Kenapa harus di Pura Pura Ponsel ? 
🎁 Bisa Tukar Tambah dari series terlama sekalipun
🎁 Bisa Tukar Tambah dari imei TERBLOCKIR
🎁 Ipad ke ipad ? bisa
🎁 Android ke iPhone ? bisa 
🎁 Tukar Tambah dan Kredit ? bisa, dapatkan Promo Bunga dan DP 0%
🎁 Bisa SPLIT PAYMENT
🎁 After Sales ( yang pastinya fast response dan dibantu jika terjadi kendala )

Dan tentunya Unit lama kalian akan diambil dengan harga tinggi 🤩
Jadi tunggu apalagi ? Yuk Segera datang ke toko yaa 🥰

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",34,"06/03/2026 03:01",https://www.instagram.com/reel/DZHp6r9DdAX/,"IG reel",,Lifetime,32465,449459,111,0,4,0,0
18109486496477077,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Sebuah tutorial singkat bagaimana cara mengakhiri hubungan dengan cepat dan estetik🤩

Stop galau, saatnya ganti gadget baru tanpa ribet dan untung maksimal!
10 ribu ulasan bintang 5 di Google Maps!
Kunjungi Toko Kami Sekarang!

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",16,"06/03/2026 00:01",https://www.instagram.com/reel/DZHVWKYFRyU/,"IG reel",,Lifetime,6168,3532,36,0,0,0,0
17895857061329898,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Gak Pake Ribet, Tinggal Klik Langsung Sampe! 🚛

Belanja kebutuhan gadget dan elektronik sekarang makin gampang. Gak perlu macet-macetan di jalan, cukup rebahan dan pilih unit favorit kamu di toko ecommerce kami! 🛒✨

🎁 Produk 100% Original
🎁 Proses Cepat & Aman
🎁 Banyak Promo Eksklusif App

Siap kirim ke Seluruh Indonesia! 🤩💨
Langsung cek katalog lengkapnya di link bio ya! 

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",59,"06/02/2026 03:01",https://www.instagram.com/reel/DZFFNHkEStI/,"IG reel",,Lifetime,30828,485428,175,0,3,2,2
18105627673982375,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","SEMUA PROMO ‼️
PROMO UGAL-UGALAN IPHONE HINGGA MACBOOK NEO 😆

Upgrade yang gaakan buat kantong kalian jebol dan pastinya PROMO UGAL-UGALAN hanya ada di Pura Pura Ponsel 

Kenapa harus di Pura Pura Ponsel ? 
🎁 Bergaransi resmi
🎁 Kualitas barang sama
🎁 Bisa kredit, dapatkan PROMO Bunga dan DP 0%
🎁 Bisa TUKAR TAMBAH, bahkan dari series terlama sekalipun
🎁 Bisa SPLIT PAYMENT
🎁 Dibantu pemindahan data dari handphone lama ke handphone baru
🎁 After Sales ( yang pastinya fast response dan dibantu jika terjadi kendala )
 
🍟 FREE Minyak Goreng disetiap pembelian Android Tipe apapun 🍟

Dan berkesempatan Lucky Draw disetiap pembelian Android Brand New, hadiahnya berupa Voucher belanja jutaan rupiah hingga Handphone! 📱 

Yuk DM atau langsung datang ke toko ya 😊🚀

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",59,"06/01/2026 03:33",https://www.instagram.com/reel/DZCkFFaD0tx/,"IG reel",,Lifetime,29166,524021,51,0,2,0,2
18089549627615481,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","HANDPHONE BESTIE MATI TOTAL ? KONSULTASIKAN DISINI AJA 🤩

Punya keluhan atau kendala dengan handphone bestie ? bawa saja ke Pura Pura Ponsel yaa. Kami menyediakan layanan Service dengan Teknisi yang terpercaya dan kompeten! 🤩

Kenapa harus Service di Pura Pura Ponsel ? 
🎁 Service bisa ditunggu
🎁 Bisa lihat prosesnya atau dilakukan secara Face To Face
🎁 Free tempared glass dan case 
🎁 Dapatkan potongan up to 50%
🎁 Bisa service mesin handphone kamu yang mati total

Yuk konsultasikan keluhanmu sekarang 😊🚀

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",0,"05/31/2026 18:04",https://www.instagram.com/p/DZBi9yUAjsR/,"IG carousel",,Lifetime,12510,191098,20,0,0,0,3
18425976583135357,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","MAU UPGRADE HANDPHONE TAPI GAMAU UANG BERKURANG ? BISA BANGET DONG 🤩

Khusus untuk bestie yang kaum mendang mending atau budget menipis. Tenang Minpur punya solusinya yaa 🥳
Bestie bisa KREDIT dengan berbagai pilihan finance :
🎁 Indodana
🎁 Home Credit
🎁 Akulaku
🎁 Kredivo
🎁 Samsung Finance+
🎁 Spaylater limit X-tra
🎁 Spectra

Dapatkan PROMO BUNGA dan DP 0% hingga FREE 2 kali cicilan 🥳
Yuk langsung datang ke toko dengan bawa KTP dan Handphone saja ya bestie 🤩🚀

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",0,"05/31/2026 18:03",https://www.instagram.com/p/DZBi1GwlTtC/,"IG carousel",,Lifetime,17719,407860,31,4,8,2,3
18091608125580575,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","JUNE PROMO IS COMING 😆‼️

Apple Lovers ? belum lengkap kalau belum koleksi Apple Product lainnya nih. Transfer data yang mudah, sinkronisasi antar perangkat, serta pengalaman pengguna yang konsisten disemua perangkat 🤩

Kenapa harus di Pura Pura Ponsel ? 
🎁 Bergaransi resmi
🎁 Kualitas barang sama
🎁 Bisa kredit, dapatkan PROMO Bunga dan DP 0%
🎁 Bisa SPLIT PAYMENT
🎁 After Sales ( yang pastinya fast response dan dibantu jika terjadi kendala )
🎁 Dibantu pemindahan data, jika diperlukan

Buat kalian yang nggak bisa datang ke toko bisa checkout di toko online Minpur yaa. Pengiriman cepat, tepat, dan aman sampai tujuan 🙆🏼‍♀️💨

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",0,"05/31/2026 18:02",https://www.instagram.com/p/DZBitztDBhi/,"IG carousel",,Lifetime,40200,282430,65,32,0,6,19
